1,46715
2,46715
3,46715
4,46715
5,46164
6,46037
7,46037
8,46037
9,46037
10,46037
11,44923
12,44923
13,44923
14,44923
15,44923
16,44923
17,44923
18,44923
19,44923
20,43955
21,43955
22,43955
23,43955
24,43955
25,43955
26,43955
27,43955
28,43955
29,43955
30,42463
31,42463
32,42463
33,42463
34,40295
35,40295
36,40295
37,40295
38,40295
39,40295
40,40295
41,40295
42,40295
43,40295
44,40295
45,40295
46,40295
47,40295
48,40295
49,40295
50,40295
51,40295
52,40295
53,40295
54,40295
55,40295
56,40295
57,40295
58,40295
59,40295
60,40295
61,40295
62,40295
63,40295
64,40295
65,40295
66,40295
67,40295
68,40295
69,40295
70,40295
71,38577
72,38577
73,38577
74,38577
75,38577
76,38577
77,38577
78,38577
79,38577
80,38577
81,38577
82,38577
83,38577
84,38577
85,38577
86,38577
87,38577
88,38577
89,38577
90,38577
91,38577
92,38577
93,38577
94,38577
95,38577
96,38577
97,38577
98,38577
99,38577
100,38577
101,38577
102,38577
103,38577
104,38577
105,38577
106,38577
107,38577
108,38577
109,38577
110,38577
111,38577
112,38577
113,38577
114,38577
115,38577
116,38577
117,38577
118,38577
119,38577
120,38577
121,38577
122,38577
123,38577
124,38577
125,38577
126,38577
127,38577
128,38577
129,38577
130,38577
131,38577
132,38577
133,38577
134,38577
135,38577
136,38577
137,38577
138,38577
139,38577
140,38577
141,38577
142,38577
143,38577
144,38577
145,38577
146,38577
147,38577
148,38577
149,38577
150,38577
151,38577
152,38577
153,38577
154,38577
155,38577
156,38577
157,38577
158,38577
159,38577
160,38577
161,38577
162,38577
163,38577
164,38577
165,38577
166,38577
167,38577
168,38577
169,38577
170,38577
171,38577
172,38577
173,38577
174,38577
175,38577
176,38577
177,38577
178,38577
179,38577
180,38577
181,38577
182,38577
183,38577
184,38577
185,38577
186,38577
187,38577
188,38577
189,38577
190,38577
191,38577
192,38577
193,38577
194,38577
195,38577
196,38577
197,38577
198,38577
199,38577
200,38577
201,38577
202,38577
203,38577
204,38577
205,38577
206,38577
207,38577
208,38577
209,38577
210,38577
211,38577
212,38577
213,38577
214,38577
215,38577
216,38577
217,38577
218,38577
219,38577
220,38577
221,38577
222,38577
223,38577
224,38577
225,38577
226,38577
227,38577
228,38577
229,38577
230,38577
231,38577
232,38577
233,38577
234,38577
235,38577
236,38577
237,38577
238,38577
239,38577
240,38577
241,38577
242,38577
243,38577
244,38577
245,38577
246,38577
247,38577
248,38577
249,38577
250,38577
251,38577
252,38577
253,38577
254,38577
255,38577
256,38577
257,38577
258,38577
259,38577
260,38577
261,38577
262,38577
263,38577
264,38577
265,38577
266,38577
267,38577
268,38577
269,38577
270,38577
271,38577
272,38577
273,38577
274,38577
275,38577
276,38577
277,38577
278,38577
279,38577
280,38577
281,38577
282,38577
283,38577
284,38577
285,38577
286,38577
287,38577
288,38577
289,38577
290,38577
291,38577
292,38577
293,38577
294,38577
295,38577
296,38577
297,38577
298,38577
299,38577
300,38577
