1,45381
2,43735
3,43735
4,43735
5,43735
6,43735
7,43735
8,43735
9,43735
10,43735
11,43735
12,43735
13,43735
14,43735
15,43735
16,43735
17,43735
18,43735
19,43735
20,43735
21,43735
22,43735
23,43735
24,43735
25,43735
26,43342
27,43342
28,43342
29,43342
30,43342
31,43342
32,43342
33,43342
34,43342
35,43342
36,43342
37,41770
38,41770
39,41770
40,41770
41,41770
42,41770
43,41770
44,41770
45,41770
46,41770
47,41770
48,41770
49,41770
50,41770
51,41770
52,41770
53,41770
54,41770
55,41770
56,41770
57,41770
58,41770
59,41770
60,41770
61,41770
62,41770
63,41770
64,40540
65,40540
66,40540
67,40540
68,40540
69,40540
70,40540
71,40540
72,40540
73,40540
74,40540
75,40540
76,40540
77,40540
78,40540
79,40540
80,40540
81,40540
82,40540
83,40540
84,40540
85,40540
86,40540
87,40540
88,40540
89,40540
90,40540
91,40540
92,40540
93,40540
94,40540
95,40540
96,40540
97,40540
98,40540
99,40540
100,40540
101,40540
102,40540
103,40540
104,40540
105,40540
106,40540
107,40540
108,40540
109,40540
110,40540
111,40540
112,40540
113,40540
114,40540
115,40540
116,40540
117,40540
118,40540
119,40540
120,40540
121,40540
122,40540
123,40540
124,40540
125,40540
126,40540
127,40540
128,40540
129,40540
130,40540
131,40540
132,40540
133,40540
134,40540
135,40540
136,40540
137,40540
138,40540
139,40540
140,40540
141,40540
142,40540
143,40540
144,40540
145,40540
146,40540
147,40540
148,40540
149,40540
150,40540
151,40540
152,40540
153,40540
154,40540
155,40540
156,40540
157,40540
158,40540
159,40540
160,40540
161,40540
162,40540
163,40540
164,40540
165,40540
166,40540
167,40540
168,40540
169,40540
170,40540
171,40540
172,40540
173,39904
174,39904
175,39904
176,39904
177,39904
178,39904
179,39904
180,39904
181,39904
182,39904
183,39904
184,39904
185,39904
186,39904
187,39904
188,39904
189,39904
190,39904
191,39904
192,39904
193,39904
194,39904
195,39904
196,39904
197,39904
198,39904
199,39904
200,39904
201,39904
202,39904
203,39904
204,39904
205,39904
206,39904
207,39904
208,39904
209,39904
210,39904
211,39904
212,39904
213,39904
214,39904
215,39904
216,39904
217,39904
218,39904
219,39904
220,39904
221,39904
222,39904
223,39904
224,39904
225,39904
226,39904
227,39904
228,39904
229,39904
230,39904
231,39904
232,39904
233,39904
234,39904
235,39904
236,39904
237,39904
238,39904
239,39904
240,39904
241,39904
242,39904
243,39904
244,39904
245,39904
246,39904
247,39904
248,39904
249,39904
250,39904
251,39904
252,39904
253,39904
254,39904
255,39904
256,39904
257,39904
258,39904
259,39904
260,39904
261,39904
262,39904
263,39904
264,39904
265,39904
266,39904
267,39904
268,39904
269,39904
270,39904
271,39904
272,39904
273,39904
274,39904
275,39904
276,39904
277,39904
278,39904
279,39904
280,39904
281,39904
282,39904
283,39904
284,39904
285,39904
286,39904
287,39904
288,39904
289,39904
290,39904
291,39904
292,39904
293,39904
294,39904
295,39904
296,39904
297,39904
298,39904
299,39904
300,39904
