1,45793
2,41659
3,40711
4,42564
5,42227
6,41532
7,41522
8,40678
9,41020
10,40779
11,40132
12,39922
13,39378
14,40299
15,39031
16,39421
17,39961
18,38977
19,39897
20,39355
21,39954
22,38699
23,40702
24,39479
25,40568
26,39624
27,39995
28,40883
29,40455
30,40211
31,40590
32,37460
33,40284
34,38202
35,38369
36,40794
37,39680
38,40689
39,39424
40,39111
