1,45296
2,42206
3,42321
4,41763
5,41592
6,41896
7,40182
8,41245
9,39016
10,41352
11,39715
12,39617
13,41304
14,39304
15,38508
16,40499
17,39912
18,39226
19,38593
20,40931
21,40192
22,40859
23,37756
24,39459
25,40327
26,41251
27,40126
28,40164
29,40691
30,39876
31,39018
32,39563
33,39716
34,39586
35,39881
36,41126
37,38853
38,40062
39,39281
40,38489
