1,47046
2,47046
3,45096
4,45096
5,43869
6,43869
7,43869
8,43869
9,43869
10,43869
11,43869
12,43869
13,43869
14,43869
15,43869
16,43869
17,40692
18,40692
19,40692
20,40692
21,40692
22,40692
23,40692
24,40692
25,40692
26,40692
27,40692
28,40692
29,40692
30,40692
31,40692
32,40692
33,40692
34,40692
35,40692
36,40692
37,40692
38,40692
39,40692
40,40692
41,40692
42,40692
43,40692
44,40692
45,40692
46,39718
47,39718
48,39718
49,39718
50,39718
51,39718
52,39718
53,39718
54,39718
55,39718
56,39718
57,39718
58,39718
59,39718
60,39718
61,39718
62,39718
63,39718
64,39718
65,39718
66,39718
67,39718
68,39718
69,39718
70,39718
71,39718
72,39718
73,39718
74,39718
75,39718
76,39718
77,39718
78,39718
79,39718
80,39718
81,39718
82,39718
83,39718
84,39718
85,39718
86,39718
87,39718
88,39718
89,39718
90,39718
91,39718
92,39718
93,39718
94,39718
95,39718
96,39718
97,39718
98,39718
99,39718
100,39718
101,39718
102,39718
103,39718
104,39718
105,39718
106,39718
107,39718
108,39718
109,39718
110,39718
111,39718
112,39718
113,39718
114,39718
115,39718
116,39718
117,39718
118,39718
119,39718
120,39718
121,39718
122,39718
123,39718
124,39718
125,39718
126,39718
127,39718
128,39718
129,39718
130,39718
131,39718
132,39718
133,39718
134,39718
135,39718
136,39718
137,39718
138,39718
139,39718
140,39718
141,39718
142,39718
143,39718
144,39718
145,39718
146,39718
147,39718
148,39718
149,39718
150,39718
151,39718
152,39718
153,39718
154,39718
155,39718
156,39718
157,39718
158,39718
159,39718
160,39718
161,39718
162,39718
163,39718
164,39718
165,39718
166,39718
167,39718
168,39718
169,39718
170,39718
171,39718
172,39718
173,39718
174,39718
175,39718
176,39718
177,39718
178,39718
179,39718
180,39718
181,39718
182,39718
183,39718
184,39718
185,39718
186,39718
187,39718
188,39718
189,39718
190,39718
191,39718
192,39718
193,39718
194,39718
195,39718
196,39718
197,39718
198,39718
199,39718
200,39718
201,39718
202,39718
203,39718
204,39718
205,39718
206,39718
207,39718
208,39718
209,39718
210,39718
211,39718
212,39718
213,39718
214,39718
215,39718
216,39718
217,39718
218,39718
219,39718
220,39718
221,39718
222,39718
223,39718
224,39718
225,39718
226,39718
227,39718
228,39718
229,39718
230,39718
231,39718
232,39718
233,39718
234,39718
235,39718
236,39718
237,39718
238,39718
239,39718
240,39718
241,39718
242,39718
243,39718
244,39718
245,39718
246,39718
247,39718
248,39718
249,39718
250,39718
251,39718
252,39718
253,39718
254,39718
255,39718
256,39718
257,39718
258,39718
259,39718
260,39718
261,39718
262,39718
263,39718
264,39718
265,39718
266,39718
267,39718
268,39718
269,39718
270,39718
271,39718
272,39718
273,39718
274,39718
275,39718
276,39718
277,39718
278,39718
279,39718
280,39718
281,39718
282,39718
283,39718
284,39718
285,39718
286,39718
287,39718
288,39718
289,39718
290,39718
291,39718
292,39718
293,39718
294,39718
295,39718
296,39718
297,39718
298,39718
299,39718
300,39718
