1,45934
2,45934
3,44070
4,44070
5,44070
6,44070
7,44070
8,43883
9,43883
10,43883
11,43883
12,43883
13,43883
14,42644
15,42644
16,42644
17,42644
18,42644
19,42644
20,42644
21,42644
22,42644
23,42644
24,42644
25,42644
26,42644
27,42644
28,42644
29,42644
30,42644
31,42644
32,42644
33,42644
34,42644
35,42644
36,42644
37,42644
38,42644
39,42644
40,42644
41,42644
42,42644
43,42644
44,42644
45,42644
46,42644
47,42644
48,42644
49,42644
50,42644
51,42644
52,42644
53,42644
54,42644
55,42644
56,42644
57,42644
58,42177
59,42177
60,42177
61,42177
62,42177
63,42177
64,42177
65,42177
66,42177
67,42177
68,42177
69,42177
70,42177
71,42177
72,42177
73,42177
74,42177
75,42177
76,42177
77,42177
78,42177
79,42177
80,42177
81,42177
82,41545
83,41545
84,41545
85,41545
86,41545
87,41545
88,41545
89,41545
90,41545
91,41545
92,41545
93,41545
94,41545
95,41545
96,41545
97,41545
98,41545
99,41545
100,41545
101,41545
102,41545
103,41545
104,41545
105,41545
106,41545
107,41545
108,41545
109,41545
110,41545
111,41545
112,41545
113,41545
114,41545
115,41545
116,41545
117,41545
118,41545
119,41545
120,41545
121,41545
122,41545
123,41545
124,41545
125,41545
126,41545
127,41545
128,41545
129,41545
130,41545
131,41545
132,41545
133,41286
134,41286
135,41286
136,41286
137,41286
138,41286
139,41286
140,41286
141,41286
142,41286
143,41286
144,41286
145,41286
146,41286
147,41286
148,41286
149,41286
150,41286
151,41286
152,41286
153,41286
154,41286
155,41286
156,41286
157,41286
158,41286
159,41286
160,41286
161,39165
162,39165
163,39165
164,39165
165,39165
166,39165
167,39165
168,39165
169,39165
170,39165
171,39165
172,39165
173,39165
174,39165
175,39165
176,39165
177,39165
178,39165
179,39165
180,39165
181,39165
182,39165
183,39165
184,39165
185,39165
186,39165
187,39165
188,39165
189,39165
190,39165
191,39165
192,39165
193,39165
194,39165
195,39165
196,39165
197,39165
198,39165
199,39165
200,39165
201,39165
202,39165
203,39165
204,39165
205,39165
206,39165
207,39165
208,39165
209,39165
210,39165
211,39165
212,39165
213,39165
214,39165
215,39165
216,39165
217,39165
218,39165
219,39165
220,39165
221,39165
222,39165
223,39165
224,39165
225,39165
226,39165
227,39165
228,39165
229,39165
230,39165
231,39165
232,39165
233,39165
234,39165
235,39165
236,39165
237,39165
238,39165
239,39165
240,39165
241,39165
242,39165
243,39165
244,39165
245,39165
246,39165
247,39165
248,39165
249,39165
250,39165
251,39165
252,39165
253,39165
254,39165
255,39165
256,39165
257,39165
258,39165
259,39165
260,39165
261,39165
262,39165
263,39165
264,39165
265,39165
266,39165
267,39165
268,39165
269,39165
270,39165
271,39165
272,39165
273,39165
274,39165
275,39165
276,39165
277,39165
278,39165
279,39165
280,39165
281,39165
282,39165
283,39165
284,39165
285,39165
286,39165
287,39165
288,39165
289,39165
290,39165
291,39165
292,39165
293,39165
294,39165
295,39165
296,39165
297,39165
298,39165
299,39165
300,39165
