1,44867
2,44867
3,44867
4,44867
5,44867
6,44867
7,44867
8,44867
9,44867
10,42773
11,42773
12,42773
13,42773
14,42773
15,42773
16,42773
17,42773
18,42773
19,42773
20,42773
21,42773
22,42773
23,41515
24,41515
25,41515
26,41515
27,41515
28,41515
29,41515
30,41515
31,41515
32,41515
33,41515
34,41515
35,41515
36,41515
37,41515
38,41515
39,40808
40,40808
41,40808
42,40808
43,40808
44,40808
45,40808
46,40808
47,40808
48,40808
49,40808
50,40808
51,40808
52,40808
53,40808
54,40808
55,40808
56,40808
57,40808
58,40808
59,40808
60,40808
61,40808
62,40808
63,40808
64,40808
65,40808
66,40808
67,40808
68,40808
69,40808
70,40808
71,40808
72,40808
73,40808
74,40808
75,40808
76,40808
77,40808
78,40808
79,40808
80,40808
81,40808
82,40808
83,40808
84,40808
85,40808
86,40808
87,40808
88,40808
89,40808
90,40808
91,40808
92,40808
93,40808
94,40808
95,40808
96,40808
97,40808
98,40808
99,40808
100,40409
101,40409
102,40409
103,40409
104,40409
105,40409
106,40409
107,40409
108,40409
109,40409
110,40409
111,40409
112,40409
113,40409
114,40409
115,40409
116,40409
117,40409
118,40409
119,40409
120,40409
121,40409
122,40409
123,40409
124,40409
125,40409
126,40409
127,40409
128,40409
129,40409
130,40409
131,40409
132,40409
133,40409
134,40409
135,40409
136,40409
137,40409
138,40409
139,40409
140,40409
141,40409
142,40409
143,40409
144,40409
145,40409
146,40409
147,40409
148,40409
149,40409
150,40409
151,40409
152,40409
153,40409
154,40409
155,40409
156,40409
157,40409
158,40409
159,40409
160,40409
161,40409
162,40409
163,40409
164,40409
165,40409
166,40409
167,40409
168,40409
169,40409
170,40409
171,40409
172,40409
173,40409
174,40409
175,40409
176,40409
177,40409
178,40409
179,40409
180,40409
181,40409
182,40409
183,40409
184,40409
185,40409
186,40409
187,40409
188,40409
189,40409
190,39709
191,39709
192,39709
193,39709
194,39709
195,39709
196,39709
197,39709
198,39709
199,39709
200,39709
201,39709
202,39709
203,39709
204,39709
205,39709
206,39709
207,39709
208,39709
209,39709
210,39709
211,39709
212,39709
213,39709
214,39709
215,39709
216,39709
217,39709
218,39709
219,39709
220,39709
221,39709
222,39709
223,39709
224,39709
225,39709
226,39709
227,39709
228,39709
229,39709
230,39709
231,39709
232,39709
233,39709
234,39709
235,39709
236,39709
237,39709
238,39709
239,39709
240,39709
241,39709
242,39709
243,39709
244,39709
245,39709
246,39709
247,39709
248,39709
249,39709
250,39709
251,39709
252,39709
253,39709
254,39709
255,39709
256,39709
257,39709
258,39709
259,39709
260,39709
261,39709
262,39709
263,39709
264,39709
265,39709
266,39709
267,39709
268,39709
269,39709
270,39709
271,39709
272,39709
273,39709
274,39709
275,39709
276,39709
277,39709
278,39709
279,39709
280,39709
281,39709
282,39709
283,39709
284,39709
285,39709
286,39709
287,39709
288,39709
289,39709
290,39709
291,39709
292,39709
293,39709
294,39709
295,39709
296,39709
297,39709
298,39709
299,39709
300,39709
