1,44196
2,41243
3,39512
4,40836
5,40465
6,41422
7,38970
8,41236
9,40035
10,40960
11,38431
12,40645
13,41125
14,40706
15,39871
16,40171
17,40465
18,40702
19,39166
20,39582
21,41288
22,40882
23,39634
24,40389
25,39576
26,40200
27,40024
28,38455
29,39374
30,40449
31,40624
32,38965
33,40663
34,39235
35,40732
36,40954
37,40387
38,40027
39,40595
40,39575
